param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,risk_mode,sl_atr,tp_atr,sl_fixed,tp_fixed,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_1477,40,0.4,12,1.1,max_fixed_atr,1.5,1.25,5.192923409598214,5.192923409598214,12,True,False,ALL,1,14,4746.79,713.8,3.2548,0.7143,339.056,6852.0,-2105.21,12,4544.4,713.8,3.5368,0.75,378.7,6335.8,-1791.4,2,202.39,313.81,1.6449,0.5,101.195,516.2,-313.81,False
M200R5_1478,40,0.4,12,1.1,max_fixed_atr,1.5,1.25,5.192923409598214,5.192923409598214,12,True,False,ALL,3,16,4359.21,713.8,2.6211,0.6875,272.451,7048.22,-2689.01,14,4156.82,713.8,2.7501,0.7143,296.916,6532.02,-2375.2,2,202.39,313.81,1.6449,0.5,101.195,516.2,-313.81,False
M200R5_0745,40,0.4,12,0.8,max_fixed_atr,1.5,1.5,5.192923409598214,5.192923409598214,12,False,False,ALL,1,45,7488.99,2932.8,1.6504,0.6222,166.422,19003.59,-11514.6,33,5394.59,2932.8,1.6446,0.6061,163.472,13763.99,-8369.4,12,2094.4,1467.6,1.6659,0.6667,174.533,5239.6,-3145.2,False
M200R5_3844,40,0.7,12,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,False,PRE_RTH,3,12,1524.4,747.58,2.2584,0.75,127.033,2735.78,-1211.38,9,1225.8,747.58,2.6397,0.7778,136.2,1973.38,-747.58,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_3846,40,0.7,12,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,False,RTH,3,12,1524.4,747.58,2.2584,0.75,127.033,2735.78,-1211.38,9,1225.8,747.58,2.6397,0.7778,136.2,1973.38,-747.58,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_3850,40,0.7,12,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,True,PRE_RTH,3,12,1524.4,747.58,2.2584,0.75,127.033,2735.78,-1211.38,9,1225.8,747.58,2.6397,0.7778,136.2,1973.38,-747.58,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_3852,40,0.7,12,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,True,RTH,3,12,1524.4,747.58,2.2584,0.75,127.033,2735.78,-1211.38,9,1225.8,747.58,2.6397,0.7778,136.2,1973.38,-747.58,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_3868,40,0.7,12,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,False,PRE_RTH,3,12,1694.4,817.6,2.3223,0.75,141.2,2975.8,-1281.4,9,1395.8,817.6,2.7072,0.7778,155.089,2213.4,-817.6,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_3870,40,0.7,12,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,False,RTH,3,12,1694.4,817.6,2.3223,0.75,141.2,2975.8,-1281.4,9,1395.8,817.6,2.7072,0.7778,155.089,2213.4,-817.6,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
M200R5_3874,40,0.7,12,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,True,PRE_RTH,3,12,1594.42,817.6,2.2443,0.75,132.868,2875.82,-1281.4,9,1295.82,817.6,2.5849,0.7778,143.98,2113.42,-817.6,3,298.6,463.8,1.6438,0.6667,99.533,762.4,-463.8,False
