param_id,signal_name,side_mode,session_set,sl_atr,tp_atr,max_hold_bars,exit_on_opposite,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
IFB_0048,emapmo_normal,both,ALL,1.5,1.5,24,True,3,72,-8793.62,10054.82,0.7651,0.4583,-122.134,28644.6,-37438.22,44,-8637.22,9473.42,0.6462,0.4318,-196.3,15777.8,-24415.02,28,-156.4,2710.4,0.988,0.5,-5.586,12866.8,-13023.2,False
IFB_0049,emapmo_normal,both,PRE_RTH,1.0,0.75,6,False,1,29,-3020.2,3536.4,0.6929,0.5172,-104.145,6813.0,-9833.2,20,-3266.0,3358.0,0.573,0.5,-163.3,4382.0,-7648.0,9,245.8,1572.8,1.1125,0.5556,27.311,2431.0,-2185.2,False
IFB_0050,emapmo_normal,both,PRE_RTH,1.0,0.75,6,False,3,42,-1119.61,3042.62,0.9106,0.5476,-26.657,11402.6,-12522.21,28,-1936.42,3042.62,0.7968,0.5357,-69.158,7593.0,-9529.42,14,816.8,1481.4,1.2729,0.5714,58.343,3809.6,-2992.8,False
IFB_0051,emapmo_normal,both,PRE_RTH,1.0,0.75,6,True,1,29,-3020.2,3536.4,0.6929,0.5172,-104.145,6813.0,-9833.2,20,-3266.0,3358.0,0.573,0.5,-163.3,4382.0,-7648.0,9,245.8,1572.8,1.1125,0.5556,27.311,2431.0,-2185.2,False
IFB_0052,emapmo_normal,both,PRE_RTH,1.0,0.75,6,True,3,42,-1119.61,3042.62,0.9106,0.5476,-26.657,11402.6,-12522.21,28,-1936.42,3042.62,0.7968,0.5357,-69.158,7593.0,-9529.42,14,816.8,1481.4,1.2729,0.5714,58.343,3809.6,-2992.8,False
IFB_0053,emapmo_normal,both,PRE_RTH,1.0,0.75,12,False,1,29,-4220.2,4736.4,0.6175,0.5172,-145.524,6813.0,-11033.2,20,-3266.0,3358.0,0.573,0.5,-163.3,4382.0,-7648.0,9,-954.2,2772.8,0.7181,0.5556,-106.022,2431.0,-3385.2,False
IFB_0054,emapmo_normal,both,PRE_RTH,1.0,0.75,12,False,3,42,-1329.6,2681.4,0.9014,0.5714,-31.657,12158.8,-13488.4,28,-916.4,2337.6,0.9011,0.5714,-32.729,8349.2,-9265.6,14,-413.2,2681.4,0.9022,0.5714,-29.514,3809.6,-4222.8,False
IFB_0055,emapmo_normal,both,PRE_RTH,1.0,0.75,12,True,1,29,-4220.2,4736.4,0.6175,0.5172,-145.524,6813.0,-11033.2,20,-3266.0,3358.0,0.573,0.5,-163.3,4382.0,-7648.0,9,-954.2,2772.8,0.7181,0.5556,-106.022,2431.0,-3385.2,False
IFB_0056,emapmo_normal,both,PRE_RTH,1.0,0.75,12,True,3,42,-1329.6,2681.4,0.9014,0.5714,-31.657,12158.8,-13488.4,28,-916.4,2337.6,0.9011,0.5714,-32.729,8349.2,-9265.6,14,-413.2,2681.4,0.9022,0.5714,-29.514,3809.6,-4222.8,False
IFB_0057,emapmo_normal,both,PRE_RTH,1.0,0.75,24,False,1,29,-4220.2,4736.4,0.6175,0.5172,-145.524,6813.0,-11033.2,20,-3266.0,3358.0,0.573,0.5,-163.3,4382.0,-7648.0,9,-954.2,2772.8,0.7181,0.5556,-106.022,2431.0,-3385.2,False
IFB_0058,emapmo_normal,both,PRE_RTH,1.0,0.75,24,False,3,42,-459.6,2681.4,0.9652,0.5952,-10.943,12745.0,-13204.6,28,-916.4,2337.6,0.9011,0.5714,-32.729,8349.2,-9265.6,14,456.8,2681.4,1.116,0.6429,32.629,4395.8,-3939.0,False
IFB_0059,emapmo_normal,both,PRE_RTH,1.0,0.75,24,True,1,29,-4220.2,4736.4,0.6175,0.5172,-145.524,6813.0,-11033.2,20,-3266.0,3358.0,0.573,0.5,-163.3,4382.0,-7648.0,9,-954.2,2772.8,0.7181,0.5556,-106.022,2431.0,-3385.2,False
IFB_0060,emapmo_normal,both,PRE_RTH,1.0,0.75,24,True,3,42,-459.6,2681.4,0.9652,0.5952,-10.943,12745.0,-13204.6,28,-916.4,2337.6,0.9011,0.5714,-32.729,8349.2,-9265.6,14,456.8,2681.4,1.116,0.6429,32.629,4395.8,-3939.0,False
IFB_0061,emapmo_normal,both,PRE_RTH,1.0,1.0,6,False,1,29,-3560.21,4246.41,0.6777,0.4138,-122.766,7484.39,-11044.6,20,-2706.01,3167.01,0.6643,0.45,-135.3,5355.79,-8061.8,9,-854.2,2222.8,0.7136,0.3333,-94.911,2128.6,-2982.8,False
IFB_0062,emapmo_normal,both,PRE_RTH,1.0,1.0,6,False,3,42,-679.61,2450.39,0.9507,0.4524,-16.181,13117.79,-13797.4,28,-286.43,2337.6,0.9712,0.5,-10.23,9656.79,-9943.22,14,-393.19,2450.39,0.898,0.3571,-28.085,3461.0,-3854.19,False
IFB_0063,emapmo_normal,both,PRE_RTH,1.0,1.0,6,True,1,29,-3560.21,4246.41,0.6777,0.4138,-122.766,7484.39,-11044.6,20,-2706.01,3167.01,0.6643,0.45,-135.3,5355.79,-8061.8,9,-854.2,2222.8,0.7136,0.3333,-94.911,2128.6,-2982.8,False
IFB_0064,emapmo_normal,both,PRE_RTH,1.0,1.0,6,True,3,42,-679.61,2450.39,0.9507,0.4524,-16.181,13117.79,-13797.4,28,-286.43,2337.6,0.9712,0.5,-10.23,9656.79,-9943.22,14,-393.19,2450.39,0.898,0.3571,-28.085,3461.0,-3854.19,False
IFB_0065,emapmo_normal,both,PRE_RTH,1.0,1.0,12,False,1,29,-4360.21,5046.41,0.633,0.4483,-150.352,7520.59,-11880.8,20,-2935.99,3396.99,0.6358,0.45,-146.8,5125.81,-8061.8,9,-1424.22,3422.8,0.6271,0.4444,-158.247,2394.78,-3819.0,False
IFB_0066,emapmo_normal,both,PRE_RTH,1.0,1.0,12,False,3,42,350.39,3115.2,1.0244,0.5238,8.343,14686.39,-14336.0,28,763.61,2337.6,1.0789,0.5357,27.272,10443.01,-9679.4,14,-413.22,3115.2,0.9113,0.5,-29.516,4243.38,-4656.6,False
IFB_0067,emapmo_normal,both,PRE_RTH,1.0,1.0,12,True,1,29,-4360.21,5046.41,0.633,0.4483,-150.352,7520.59,-11880.8,20,-2935.99,3396.99,0.6358,0.45,-146.8,5125.81,-8061.8,9,-1424.22,3422.8,0.6271,0.4444,-158.247,2394.78,-3819.0,False
