param_id,signal_name,direction,entry_time,exit_time,entry,exit,sl,tp,pnl,gross_pnl,exit_reason,hold_bars,session,trade_date
IFB_0022,emapmo_normal,short,2026-06-10T17:55:00+00:00,2026-06-10T18:10:00+00:00,75.55,75.45,75.65,75.45,56.19999999999659,59.99999999999659,tp,3,RTH,2026-06-10
IFB_0022,emapmo_normal,long,2026-06-12T01:25:00+00:00,2026-06-12T01:30:00+00:00,74.49,74.43,74.43,74.55,-39.799999999992835,-35.99999999999284,sl,1,ASIA,2026-06-12
IFB_0022,emapmo_normal,long,2026-06-12T06:15:00+00:00,2026-06-12T06:45:00+00:00,73.93,73.99,73.87,73.99,32.19999999999284,35.99999999999284,tp,6,ASIA,2026-06-12
IFB_0022,emapmo_normal,long,2026-06-12T10:35:00+00:00,2026-06-12T10:40:00+00:00,73.29,73.4,73.18,73.4,62.19999999999966,65.99999999999966,tp,1,EURO,2026-06-12
IFB_0022,emapmo_normal,short,2026-06-16T01:25:00+00:00,2026-06-16T02:10:00+00:00,74.2,74.15,74.25,74.15,26.199999999998294,29.999999999998295,tp,9,ASIA,2026-06-16
IFB_0022,emapmo_normal,long,2026-06-16T18:00:00+00:00,2026-06-16T18:00:00+00:00,73.0,72.91,72.91,73.09,-57.80000000000204,-54.000000000002046,sl_same_bar,0,RTH,2026-06-16
IFB_0022,emapmo_normal,long,2026-06-17T00:00:00+00:00,2026-06-17T00:00:00+00:00,73.10000000000001,72.98,72.98,73.22,-75.80000000000273,-72.00000000000273,sl,0,RTH,2026-06-16
IFB_0022,emapmo_normal,long,2026-06-17T02:55:00+00:00,2026-06-17T03:15:00+00:00,72.53,72.46000000000001,72.46000000000001,72.60000000000001,-45.799999999995904,-41.99999999999591,sl,4,ASIA,2026-06-17
IFB_0022,emapmo_normal,long,2026-06-17T09:40:00+00:00,2026-06-17T11:40:00+00:00,72.83,73.26,72.4,73.26,254.20000000000408,258.0000000000041,tp,24,EURO,2026-06-17
IFB_0022,emapmo_normal,short,2026-06-17T12:40:00+00:00,2026-06-17T14:55:00+00:00,68.2,67.74,68.66,67.74,272.20000000000476,276.0000000000048,tp,18,PRE,2026-06-17
IFB_0022,emapmo_normal,short,2026-06-18T00:50:00+00:00,2026-06-18T01:30:00+00:00,71.08,70.95,71.21000000000001,70.95,74.19999999999727,77.99999999999727,tp,8,ASIA,2026-06-18
IFB_0022,emapmo_normal,long,2026-06-18T11:05:00+00:00,2026-06-18T11:10:00+00:00,66.05,66.17,65.93,66.17,68.20000000000273,72.00000000000273,tp,1,PRE,2026-06-18
IFB_0022,emapmo_normal,long,2026-06-18T15:20:00+00:00,2026-06-18T15:20:00+00:00,65.04,65.23,64.85,65.23,110.19999999999864,113.99999999999864,tp,0,RTH,2026-06-18
IFB_0022,emapmo_normal,short,2026-06-22T00:05:00+00:00,2026-06-22T01:25:00+00:00,66.62,66.1,67.14,66.1,308.2000000000061,312.00000000000614,tp,16,ASIA,2026-06-22
IFB_0022,emapmo_normal,long,2026-06-22T04:20:00+00:00,2026-06-22T04:25:00+00:00,66.49,66.46000000000001,66.46000000000001,66.52,-21.799999999992156,-17.999999999992156,sl,1,ASIA,2026-06-22
