param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,sl_atr,tp_atr,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_0636,40,0.4,20,1.1,1.25,1.0,6,False,True,RTH,3,18,893.68,122.98,3.6386,0.7222,49.649,1232.38,-338.7,17,713.42,122.98,3.1063,0.7059,41.966,1052.12,-338.7,1,180.26,0.0,999.0,1.0,180.26,180.26,0.0,False
M200R5_0341,40,0.4,12,1.1,1.5,1.5,6,False,False,RTH,1,20,1019.7,139.24,4.0557,0.75,50.985,1353.4,-333.7,18,688.68,139.24,3.0638,0.7222,38.26,1022.38,-333.7,2,331.02,0.0,999.0,1.0,165.51,331.02,0.0,False
M200R5_1109,40,0.7,12,1.1,1.5,1.5,6,False,False,RTH,1,13,761.88,139.24,4.4285,0.7692,58.606,984.1,-222.22,11,457.36,139.24,3.0581,0.7273,41.578,679.58,-222.22,2,304.52,0.0,999.0,1.0,152.26,304.52,0.0,False
M200R5_1110,40,0.7,12,1.1,1.5,1.5,6,False,False,RTH,3,13,761.88,139.24,4.4285,0.7692,58.606,984.1,-222.22,11,457.36,139.24,3.0581,0.7273,41.578,679.58,-222.22,2,304.52,0.0,999.0,1.0,152.26,304.52,0.0,False
M200R5_0198,40,0.4,12,1.1,1.0,0.75,6,False,False,RTH,3,24,900.74,210.74,3.4919,0.8333,37.531,1262.2,-361.46,22,736.22,210.74,3.0368,0.8182,33.465,1097.68,-361.46,2,164.52,0.0,999.0,1.0,82.26,164.52,0.0,False
M200R5_0204,40,0.4,12,1.1,1.0,0.75,6,False,True,RTH,3,24,900.74,210.74,3.4919,0.8333,37.531,1262.2,-361.46,22,736.22,210.74,3.0368,0.8182,33.465,1097.68,-361.46,2,164.52,0.0,999.0,1.0,82.26,164.52,0.0,False
M200R5_0222,40,0.4,12,1.1,1.0,0.75,12,False,False,RTH,3,24,900.74,210.74,3.4919,0.8333,37.531,1262.2,-361.46,22,736.22,210.74,3.0368,0.8182,33.465,1097.68,-361.46,2,164.52,0.0,999.0,1.0,82.26,164.52,0.0,False
M200R5_0228,40,0.4,12,1.1,1.0,0.75,12,False,True,RTH,3,24,900.74,210.74,3.4919,0.8333,37.531,1262.2,-361.46,22,736.22,210.74,3.0368,0.8182,33.465,1097.68,-361.46,2,164.52,0.0,999.0,1.0,82.26,164.52,0.0,False
M200R5_1115,40,0.7,12,1.1,1.5,1.5,6,False,True,RTH,1,13,738.38,139.24,4.3227,0.7692,56.798,960.6,-222.22,11,442.86,139.24,2.9929,0.7273,40.26,665.08,-222.22,2,295.52,0.0,999.0,1.0,147.76,295.52,0.0,False
M200R5_1116,40,0.7,12,1.1,1.5,1.5,6,False,True,RTH,3,13,738.38,139.24,4.3227,0.7692,56.798,960.6,-222.22,11,442.86,139.24,2.9929,0.7273,40.26,665.08,-222.22,2,295.52,0.0,999.0,1.0,147.76,295.52,0.0,False
M200R5_1217,40,0.7,20,0.8,1.25,1.0,6,True,False,RTH,1,4,272.04,50.74,6.3615,0.75,68.01,322.78,-50.74,3,100.78,50.74,2.9862,0.6667,33.593,151.52,-50.74,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1218,40,0.7,20,0.8,1.25,1.0,6,True,False,RTH,3,4,272.04,50.74,6.3615,0.75,68.01,322.78,-50.74,3,100.78,50.74,2.9862,0.6667,33.593,151.52,-50.74,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1223,40,0.7,20,0.8,1.25,1.0,6,True,True,RTH,1,4,272.04,50.74,6.3615,0.75,68.01,322.78,-50.74,3,100.78,50.74,2.9862,0.6667,33.593,151.52,-50.74,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1224,40,0.7,20,0.8,1.25,1.0,6,True,True,RTH,3,4,272.04,50.74,6.3615,0.75,68.01,322.78,-50.74,3,100.78,50.74,2.9862,0.6667,33.593,151.52,-50.74,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1241,40,0.7,20,0.8,1.25,1.0,12,True,False,RTH,1,4,272.04,50.74,6.3615,0.75,68.01,322.78,-50.74,3,100.78,50.74,2.9862,0.6667,33.593,151.52,-50.74,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1242,40,0.7,20,0.8,1.25,1.0,12,True,False,RTH,3,4,272.04,50.74,6.3615,0.75,68.01,322.78,-50.74,3,100.78,50.74,2.9862,0.6667,33.593,151.52,-50.74,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1247,40,0.7,20,0.8,1.25,1.0,12,True,True,RTH,1,4,272.04,50.74,6.3615,0.75,68.01,322.78,-50.74,3,100.78,50.74,2.9862,0.6667,33.593,151.52,-50.74,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1248,40,0.7,20,0.8,1.25,1.0,12,True,True,RTH,3,4,272.04,50.74,6.3615,0.75,68.01,322.78,-50.74,3,100.78,50.74,2.9862,0.6667,33.593,151.52,-50.74,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1421,40,0.7,20,1.1,1.25,1.0,12,False,False,RTH,1,7,487.32,114.24,3.9628,0.7143,69.617,651.8,-164.48,6,316.06,114.24,2.9216,0.6667,52.677,480.54,-164.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1422,40,0.7,20,1.1,1.25,1.0,12,False,False,RTH,3,7,487.32,114.24,3.9628,0.7143,69.617,651.8,-164.48,6,316.06,114.24,2.9216,0.6667,52.677,480.54,-164.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1427,40,0.7,20,1.1,1.25,1.0,12,False,True,RTH,1,7,487.32,114.24,3.9628,0.7143,69.617,651.8,-164.48,6,316.06,114.24,2.9216,0.6667,52.677,480.54,-164.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1428,40,0.7,20,1.1,1.25,1.0,12,False,True,RTH,3,7,487.32,114.24,3.9628,0.7143,69.617,651.8,-164.48,6,316.06,114.24,2.9216,0.6667,52.677,480.54,-164.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0725,40,0.4,20,1.1,1.5,1.5,6,False,False,RTH,1,15,866.9,139.24,3.7591,0.6667,57.793,1181.1,-314.2,14,596.14,139.24,2.8973,0.6429,42.581,910.34,-314.2,1,270.76,0.0,999.0,1.0,270.76,270.76,0.0,False
M200R5_0293,40,0.4,12,1.1,1.5,1.25,6,False,False,RTH,1,20,903.7,139.24,3.7081,0.75,45.185,1237.4,-333.7,18,628.18,139.24,2.8825,0.7222,34.899,961.88,-333.7,2,275.52,0.0,999.0,1.0,137.76,275.52,0.0,False
M200R5_1035,40,0.7,12,1.1,1.25,1.0,12,False,False,PRE_RTH,1,16,740.66,190.48,3.5196,0.75,46.291,1034.62,-293.96,14,538.64,190.48,2.8324,0.7143,38.474,832.6,-293.96,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1036,40,0.7,12,1.1,1.25,1.0,12,False,False,PRE_RTH,3,16,740.66,190.48,3.5196,0.75,46.291,1034.62,-293.96,14,538.64,190.48,2.8324,0.7143,38.474,832.6,-293.96,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1100,40,0.7,12,1.1,1.5,1.25,12,True,True,ALL,3,12,493.62,138.98,2.9099,0.6667,41.135,752.08,-258.46,7,256.82,138.98,2.8058,0.5714,36.689,399.04,-142.22,5,236.8,116.24,3.0372,0.8,47.36,353.04,-116.24,False
M200R5_0299,40,0.4,12,1.1,1.5,1.25,6,False,True,RTH,1,20,796.7,139.24,3.3875,0.75,39.835,1130.4,-333.7,18,600.18,139.24,2.7986,0.7222,33.343,933.88,-333.7,2,196.52,0.0,999.0,1.0,98.26,196.52,0.0,False
M200R5_1169,40,0.7,20,0.8,1.0,0.75,6,True,False,RTH,1,4,200.54,40.74,5.9224,0.75,50.135,241.28,-40.74,3,72.28,40.74,2.7742,0.6667,24.093,113.02,-40.74,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1170,40,0.7,20,0.8,1.0,0.75,6,True,False,RTH,3,4,200.54,40.74,5.9224,0.75,50.135,241.28,-40.74,3,72.28,40.74,2.7742,0.6667,24.093,113.02,-40.74,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1175,40,0.7,20,0.8,1.0,0.75,6,True,True,RTH,1,4,200.54,40.74,5.9224,0.75,50.135,241.28,-40.74,3,72.28,40.74,2.7742,0.6667,24.093,113.02,-40.74,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1176,40,0.7,20,0.8,1.0,0.75,6,True,True,RTH,3,4,200.54,40.74,5.9224,0.75,50.135,241.28,-40.74,3,72.28,40.74,2.7742,0.6667,24.093,113.02,-40.74,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1193,40,0.7,20,0.8,1.0,0.75,12,True,False,RTH,1,4,200.54,40.74,5.9224,0.75,50.135,241.28,-40.74,3,72.28,40.74,2.7742,0.6667,24.093,113.02,-40.74,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1194,40,0.7,20,0.8,1.0,0.75,12,True,False,RTH,3,4,200.54,40.74,5.9224,0.75,50.135,241.28,-40.74,3,72.28,40.74,2.7742,0.6667,24.093,113.02,-40.74,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1199,40,0.7,20,0.8,1.0,0.75,12,True,True,RTH,1,4,200.54,40.74,5.9224,0.75,50.135,241.28,-40.74,3,72.28,40.74,2.7742,0.6667,24.093,113.02,-40.74,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_1200,40,0.7,20,0.8,1.0,0.75,12,True,True,RTH,3,4,200.54,40.74,5.9224,0.75,50.135,241.28,-40.74,3,72.28,40.74,2.7742,0.6667,24.093,113.02,-40.74,1,128.26,0.0,999.0,1.0,128.26,128.26,0.0,False
M200R5_0731,40,0.4,20,1.1,1.5,1.5,6,False,True,RTH,1,15,821.9,139.24,3.6158,0.6667,54.793,1136.1,-314.2,14,551.14,139.24,2.7541,0.6429,39.367,865.34,-314.2,1,270.76,0.0,999.0,1.0,270.76,270.76,0.0,False
M200R5_1094,40,0.7,12,1.1,1.5,1.25,12,True,False,ALL,3,12,571.12,138.98,3.1719,0.6667,47.593,834.08,-262.96,7,252.32,138.98,2.7197,0.5714,36.046,399.04,-146.72,5,318.8,116.24,3.7426,0.8,63.76,435.04,-116.24,False
M200R5_1301,40,0.7,20,0.8,1.5,1.5,6,False,False,RTH,1,13,704.88,150.24,4.0224,0.7692,54.222,938.1,-233.22,11,400.36,150.24,2.7167,0.7273,36.396,633.58,-233.22,2,304.52,0.0,999.0,1.0,152.26,304.52,0.0,False
M200R5_1302,40,0.7,20,0.8,1.5,1.5,6,False,False,RTH,3,13,704.88,150.24,4.0224,0.7692,54.222,938.1,-233.22,11,400.36,150.24,2.7167,0.7273,36.396,633.58,-233.22,2,304.52,0.0,999.0,1.0,152.26,304.52,0.0,False
M200R5_1041,40,0.7,12,1.1,1.25,1.0,12,False,True,PRE_RTH,1,16,704.66,190.48,3.3971,0.75,44.041,998.62,-293.96,14,502.64,190.48,2.7099,0.7143,35.903,796.6,-293.96,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_1042,40,0.7,12,1.1,1.25,1.0,12,False,True,PRE_RTH,3,16,704.66,190.48,3.3971,0.75,44.041,998.62,-293.96,14,502.64,190.48,2.7099,0.7143,35.903,796.6,-293.96,2,202.02,0.0,999.0,1.0,101.01,202.02,0.0,False
M200R5_0365,40,0.4,12,1.1,1.5,1.5,12,False,False,RTH,1,20,1170.2,227.74,3.2902,0.8,58.51,1681.16,-510.96,18,839.18,227.74,2.6424,0.7778,46.621,1350.14,-510.96,2,331.02,0.0,999.0,1.0,165.51,331.02,0.0,False
M200R5_0366,40,0.4,12,1.1,1.5,1.5,12,False,False,RTH,3,20,1170.2,227.74,3.2902,0.8,58.51,1681.16,-510.96,18,839.18,227.74,2.6424,0.7778,46.621,1350.14,-510.96,2,331.02,0.0,999.0,1.0,165.51,331.02,0.0,False
M200R5_0339,40,0.4,12,1.1,1.5,1.5,6,False,False,PRE_RTH,1,23,959.98,167.22,2.8984,0.6957,41.738,1465.66,-505.68,20,704.2,167.22,2.636,0.7,35.21,1134.64,-430.44,3,255.78,75.24,4.3995,0.6667,85.26,331.02,-75.24,False
M200R5_1395,40,0.7,20,1.1,1.25,1.0,6,False,False,PRE_RTH,1,10,501.1,102.48,3.433,0.6,50.11,707.06,-205.96,9,329.84,102.48,2.6015,0.5556,36.649,535.8,-205.96,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1396,40,0.7,20,1.1,1.25,1.0,6,False,False,PRE_RTH,3,10,501.1,102.48,3.433,0.6,50.11,707.06,-205.96,9,329.84,102.48,2.6015,0.5556,36.649,535.8,-205.96,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1401,40,0.7,20,1.1,1.25,1.0,6,False,True,PRE_RTH,1,10,501.1,102.48,3.433,0.6,50.11,707.06,-205.96,9,329.84,102.48,2.6015,0.5556,36.649,535.8,-205.96,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_1402,40,0.7,20,1.1,1.25,1.0,6,False,True,PRE_RTH,3,10,501.1,102.48,3.433,0.6,50.11,707.06,-205.96,9,329.84,102.48,2.6015,0.5556,36.649,535.8,-205.96,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0345,40,0.4,12,1.1,1.5,1.5,6,False,True,PRE_RTH,1,23,866.98,167.22,2.7145,0.6957,37.695,1372.66,-505.68,20,746.7,167.22,2.7347,0.7,37.335,1177.14,-430.44,3,120.28,75.24,2.5986,0.6667,40.093,195.52,-75.24,False
M200R5_0651,40,0.4,20,1.1,1.25,1.0,12,False,False,PRE_RTH,1,17,768.92,141.72,3.0827,0.7059,45.231,1138.12,-369.2,16,588.66,141.72,2.5944,0.6875,36.791,957.86,-369.2,1,180.26,0.0,999.0,1.0,180.26,180.26,0.0,False
M200R5_0657,40,0.4,20,1.1,1.25,1.0,12,False,True,PRE_RTH,1,17,768.92,141.72,3.0827,0.7059,45.231,1138.12,-369.2,16,588.66,141.72,2.5944,0.6875,36.791,957.86,-369.2,1,180.26,0.0,999.0,1.0,180.26,180.26,0.0,False
M200R5_1061,40,0.7,12,1.1,1.5,1.25,6,False,False,RTH,1,13,603.88,139.24,3.7175,0.7692,46.452,826.1,-222.22,11,350.36,139.24,2.5766,0.7273,31.851,572.58,-222.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1062,40,0.7,12,1.1,1.5,1.25,6,False,False,RTH,3,13,603.88,139.24,3.7175,0.7692,46.452,826.1,-222.22,11,350.36,139.24,2.5766,0.7273,31.851,572.58,-222.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1067,40,0.7,12,1.1,1.5,1.25,6,False,True,RTH,1,13,603.88,139.24,3.7175,0.7692,46.452,826.1,-222.22,11,350.36,139.24,2.5766,0.7273,31.851,572.58,-222.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1068,40,0.7,12,1.1,1.5,1.25,6,False,True,RTH,3,13,603.88,139.24,3.7175,0.7692,46.452,826.1,-222.22,11,350.36,139.24,2.5766,0.7273,31.851,572.58,-222.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1307,40,0.7,20,0.8,1.5,1.5,6,False,True,RTH,1,13,667.88,150.24,3.8637,0.7692,51.375,901.1,-233.22,11,363.36,150.24,2.558,0.7273,33.033,596.58,-233.22,2,304.52,0.0,999.0,1.0,152.26,304.52,0.0,False
M200R5_1308,40,0.7,20,0.8,1.5,1.5,6,False,True,RTH,3,13,667.88,150.24,3.8637,0.7692,51.375,901.1,-233.22,11,363.36,150.24,2.558,0.7273,33.033,596.58,-233.22,2,304.52,0.0,999.0,1.0,152.26,304.52,0.0,False
M200R5_1119,40,0.7,12,1.1,1.5,1.5,6,True,False,PRE_RTH,1,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1120,40,0.7,12,1.1,1.5,1.5,6,True,False,PRE_RTH,3,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1121,40,0.7,12,1.1,1.5,1.5,6,True,False,RTH,1,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1122,40,0.7,12,1.1,1.5,1.5,6,True,False,RTH,3,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1125,40,0.7,12,1.1,1.5,1.5,6,True,True,PRE_RTH,1,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1126,40,0.7,12,1.1,1.5,1.5,6,True,True,PRE_RTH,3,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1127,40,0.7,12,1.1,1.5,1.5,6,True,True,RTH,1,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1128,40,0.7,12,1.1,1.5,1.5,6,True,True,RTH,3,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1143,40,0.7,12,1.1,1.5,1.5,12,True,False,PRE_RTH,1,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1144,40,0.7,12,1.1,1.5,1.5,12,True,False,PRE_RTH,3,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1145,40,0.7,12,1.1,1.5,1.5,12,True,False,RTH,1,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1146,40,0.7,12,1.1,1.5,1.5,12,True,False,RTH,3,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1149,40,0.7,12,1.1,1.5,1.5,12,True,True,PRE_RTH,1,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1150,40,0.7,12,1.1,1.5,1.5,12,True,True,PRE_RTH,3,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1151,40,0.7,12,1.1,1.5,1.5,12,True,True,RTH,1,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1152,40,0.7,12,1.1,1.5,1.5,12,True,True,RTH,3,3,350.78,60.74,6.7751,0.6667,116.927,411.52,-60.74,2,93.02,60.74,2.5314,0.5,46.51,153.76,-60.74,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_0363,40,0.4,12,1.1,1.5,1.5,12,False,False,PRE_RTH,1,23,1137.98,227.74,2.7362,0.7391,49.477,1793.42,-655.44,20,882.2,227.74,2.5205,0.75,44.11,1462.4,-580.2,3,255.78,75.24,4.3995,0.6667,85.26,331.02,-75.24,False
M200R5_0677,40,0.4,20,1.1,1.5,1.25,6,False,False,RTH,1,15,700.4,139.24,3.2292,0.6667,46.693,1014.6,-314.2,14,475.14,139.24,2.5122,0.6429,33.939,789.34,-314.2,1,225.26,0.0,999.0,1.0,225.26,225.26,0.0,False
M200R5_0683,40,0.4,20,1.1,1.5,1.25,6,False,True,RTH,1,15,700.4,139.24,3.2292,0.6667,46.693,1014.6,-314.2,14,475.14,139.24,2.5122,0.6429,33.939,789.34,-314.2,1,225.26,0.0,999.0,1.0,225.26,225.26,0.0,False
M200R5_0244,40,0.4,12,1.1,1.25,1.0,6,False,False,PRE_RTH,3,29,919.04,202.7,2.5841,0.6897,31.691,1499.2,-580.16,26,762.26,202.7,2.4746,0.6923,29.318,1279.18,-516.92,3,156.78,63.24,3.4791,0.6667,52.26,220.02,-63.24,False
M200R5_0250,40,0.4,12,1.1,1.25,1.0,6,False,True,PRE_RTH,3,29,919.04,202.7,2.5841,0.6897,31.691,1499.2,-580.16,26,762.26,202.7,2.4746,0.6923,29.318,1279.18,-516.92,3,156.78,63.24,3.4791,0.6667,52.26,220.02,-63.24,False
M200R5_0628,40,0.4,20,1.1,1.25,1.0,6,False,False,PRE_RTH,3,22,874.22,122.98,2.8534,0.6818,39.737,1345.9,-471.68,21,693.96,122.98,2.4713,0.6667,33.046,1165.64,-471.68,1,180.26,0.0,999.0,1.0,180.26,180.26,0.0,False
M200R5_0634,40,0.4,20,1.1,1.25,1.0,6,False,True,PRE_RTH,3,22,874.22,122.98,2.8534,0.6818,39.737,1345.9,-471.68,21,693.96,122.98,2.4713,0.6667,33.046,1165.64,-471.68,1,180.26,0.0,999.0,1.0,180.26,180.26,0.0,False
M200R5_0291,40,0.4,12,1.1,1.5,1.25,6,False,False,PRE_RTH,1,23,824.98,167.22,2.6314,0.6957,35.869,1330.66,-505.68,20,624.7,167.22,2.4513,0.7,31.235,1055.14,-430.44,3,200.28,75.24,3.6619,0.6667,66.76,275.52,-75.24,False
M200R5_1158,40,0.7,20,0.8,1.0,0.75,6,False,False,RTH,3,15,457.9,150.24,3.108,0.8,30.527,675.12,-217.22,13,306.88,150.24,2.4128,0.7692,23.606,524.1,-217.22,2,151.02,0.0,999.0,1.0,75.51,151.02,0.0,False
M200R5_1164,40,0.7,20,0.8,1.0,0.75,6,False,True,RTH,3,15,457.9,150.24,3.108,0.8,30.527,675.12,-217.22,13,306.88,150.24,2.4128,0.7692,23.606,524.1,-217.22,2,151.02,0.0,999.0,1.0,75.51,151.02,0.0,False
M200R5_0297,40,0.4,12,1.1,1.5,1.25,6,False,True,PRE_RTH,1,23,717.98,167.22,2.4198,0.6957,31.217,1223.66,-505.68,20,596.7,167.22,2.3863,0.7,29.835,1027.14,-430.44,3,121.28,75.24,2.6119,0.6667,40.427,196.52,-75.24,False
M200R5_0582,40,0.4,20,1.1,1.0,0.75,6,False,False,RTH,3,19,663.94,210.74,2.7092,0.7895,34.944,1052.4,-388.46,18,529.18,210.74,2.3623,0.7778,29.399,917.64,-388.46,1,134.76,0.0,999.0,1.0,134.76,134.76,0.0,False
M200R5_0588,40,0.4,20,1.1,1.0,0.75,6,False,True,RTH,3,19,663.94,210.74,2.7092,0.7895,34.944,1052.4,-388.46,18,529.18,210.74,2.3623,0.7778,29.399,917.64,-388.46,1,134.76,0.0,999.0,1.0,134.76,134.76,0.0,False
M200R5_0606,40,0.4,20,1.1,1.0,0.75,12,False,False,RTH,3,19,663.94,210.74,2.7092,0.7895,34.944,1052.4,-388.46,18,529.18,210.74,2.3623,0.7778,29.399,917.64,-388.46,1,134.76,0.0,999.0,1.0,134.76,134.76,0.0,False
M200R5_0612,40,0.4,20,1.1,1.0,0.75,12,False,True,RTH,3,19,663.94,210.74,2.7092,0.7895,34.944,1052.4,-388.46,18,529.18,210.74,2.3623,0.7778,29.399,917.64,-388.46,1,134.76,0.0,999.0,1.0,134.76,134.76,0.0,False
M200R5_1253,40,0.7,20,0.8,1.5,1.25,6,False,False,RTH,1,13,554.38,150.24,3.3771,0.7692,42.645,787.6,-233.22,11,300.86,150.24,2.29,0.7273,27.351,534.08,-233.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1254,40,0.7,20,0.8,1.5,1.25,6,False,False,RTH,3,13,554.38,150.24,3.3771,0.7692,42.645,787.6,-233.22,11,300.86,150.24,2.29,0.7273,27.351,534.08,-233.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1259,40,0.7,20,0.8,1.5,1.25,6,False,True,RTH,1,13,538.38,150.24,3.3085,0.7692,41.414,771.6,-233.22,11,284.86,150.24,2.2214,0.7273,25.896,518.08,-233.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_1260,40,0.7,20,0.8,1.5,1.25,6,False,True,RTH,3,13,538.38,150.24,3.3085,0.7692,41.414,771.6,-233.22,11,284.86,150.24,2.2214,0.7273,25.896,518.08,-233.22,2,253.52,0.0,999.0,1.0,126.76,253.52,0.0,False
M200R5_0317,40,0.4,12,1.1,1.5,1.25,12,False,False,RTH,1,20,894.7,227.74,2.751,0.8,44.735,1405.66,-510.96,18,619.18,227.74,2.2118,0.7778,34.399,1130.14,-510.96,2,275.52,0.0,999.0,1.0,137.76,275.52,0.0,False
M200R5_0318,40,0.4,12,1.1,1.5,1.25,12,False,False,RTH,3,20,894.7,227.74,2.751,0.8,44.735,1405.66,-510.96,18,619.18,227.74,2.2118,0.7778,34.399,1130.14,-510.96,2,275.52,0.0,999.0,1.0,137.76,275.52,0.0,False
M200R5_0371,40,0.4,12,1.1,1.5,1.5,12,False,True,RTH,1,20,773.7,227.74,2.5142,0.8,38.685,1284.66,-510.96,18,578.18,227.74,2.1316,0.7778,32.121,1089.14,-510.96,2,195.52,0.0,999.0,1.0,97.76,195.52,0.0,False
M200R5_0372,40,0.4,12,1.1,1.5,1.5,12,False,True,RTH,3,20,773.7,227.74,2.5142,0.8,38.685,1284.66,-510.96,18,578.18,227.74,2.1316,0.7778,32.121,1089.14,-510.96,2,195.52,0.0,999.0,1.0,97.76,195.52,0.0,False
M200R5_0364,40,0.4,12,1.1,1.5,1.5,12,False,False,PRE_RTH,3,27,1111.02,227.74,2.3236,0.7037,41.149,1950.44,-839.42,24,855.24,227.74,2.1192,0.7083,35.635,1619.42,-764.18,3,255.78,75.24,4.3995,0.6667,85.26,331.02,-75.24,False
