param_id,atr_len,st_mult,swing_len,fib,entry_mode,side,regime_mode,sl_base,tp_base,atr_regime_lookback,atr_regime_pct,atr_high_mult,atr_low_mult,max_hold_bars,is_trades,is_pnl,is_gross_gain,is_gross_loss,is_pf,is_max_dd,is_expect,is_win_rate,is_avg_hold,oos_trades,oos_pnl,oos_gross_gain,oos_gross_loss,oos_pf,oos_max_dd,oos_expect,oos_win_rate,oos_avg_hold
R0012,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,8.0,24.0,96,0.7,1.5,1.0,24,292.0,26390.468359376428,168523.43906250116,142132.97070312506,1.1856745006371407,9429.590234374897,90.37831629923434,0.3664383561643836,12.301369863013699,127.0,-11442.604882811931,55961.8097656255,67404.41464843754,0.8302395333822948,21475.399999999863,-90.09925104576324,0.30708661417322836,11.535433070866143
R0013,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,16.0,96,0.7,1.25,1.0,24,300.0,14350.000000000884,176734.13164062588,162384.13164062484,1.0883707038059562,16173.83906249988,47.83333333333628,0.47,12.023333333333333,115.0,-13236.990234374587,57085.23417968775,70322.22441406244,0.8117666165331416,23293.21953124975,-115.1042629076051,0.4,13.173913043478262
R0014,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,16.0,96,0.7,1.5,1.0,24,295.0,16409.009765626055,177538.95117187596,161129.94140624983,1.101837123643301,14990.048828124825,55.623761917376456,0.4915254237288136,12.6,115.0,-19736.99023437458,57085.23417968775,76822.22441406244,0.7430822866050492,27793.219531249742,-171.62600203803984,0.4,13.321739130434782
R0015,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,16.0,96,0.7,1.25,1.0,24,298.0,14817.580468750992,171074.53164062582,156256.9511718749,1.094828296326173,16445.448828124914,49.723424391781855,0.4463087248322148,12.063758389261745,119.0,-19042.180468749535,53070.424414062814,72112.60488281246,0.7359382524082385,26125.40976562468,-160.0183232668028,0.35294117647058826,12.453781512605042
R0016,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,16.0,96,0.7,1.5,1.0,24,297.0,20291.35117187613,177552.10234375097,157260.7511718749,1.129029977414384,13351.668359374871,68.32104771675465,0.44107744107744107,12.202020202020202,118.0,-17098.404882812076,55014.20000000029,72112.60488281246,0.7628929795200414,25611.614648437222,-144.9017362950176,0.3474576271186441,12.508474576271187
R0017,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,20.0,96,0.7,1.25,1.0,24,284.0,18060.89765625109,178077.40976562595,160016.5121093749,1.1128689621975139,18015.599999999824,63.59471005722215,0.4471830985915493,13.095070422535212,114.0,-17273.175585936868,55550.43906250048,72823.61464843743,0.7628080442130651,29300.799999999588,-151.5190840871655,0.3684210526315789,13.75438596491228
R0018,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,20.0,96,0.7,1.5,1.0,24,281.0,19732.31718750115,180366.048828126,160633.73164062484,1.1228404332388102,15526.399999999885,70.2217693505379,0.4626334519572954,13.658362989323843,114.0,-23773.175585936868,55550.43906250048,79323.61464843745,0.7003014084607747,33800.79999999958,-208.53662794681463,0.3684210526315789,13.903508771929825
R0019,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,20.0,96,0.7,1.25,1.0,24,286.0,26513.229296876307,181096.37070312613,154583.1414062499,1.1715143647339819,13965.619531249848,92.70359894012695,0.42657342657342656,12.846153846153847,118.0,-16018.404882811868,56094.20000000049,72112.60488281246,0.777869556801576,27002.219531249568,-135.74919392213448,0.3474576271186441,12.864406779661017
R0020,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,20.0,96,0.7,1.5,1.0,24,284.0,26610.809765626334,181033.9609375012,154423.15117187492,1.1723239654396647,12411.82929687481,93.70003438600823,0.4225352112676056,13.123239436619718,118.0,-15918.385351561848,56194.219531250514,72112.60488281246,0.7792565477640098,26502.219531249568,-134.90157077594787,0.3474576271186441,12.915254237288135
R0021,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,24.0,96,0.7,1.25,1.0,24,279.0,27069.87812500144,185966.40000000127,158896.52187499986,1.1703616781888821,14339.580468749878,97.02465277778293,0.43727598566308246,13.727598566308243,114.0,-11393.195117186844,61430.419531250474,72823.61464843743,0.8435508155947953,27700.799999999566,-99.94030804549863,0.3684210526315789,14.043859649122806
R0022,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,24.0,96,0.7,1.5,1.0,24,275.0,26745.09765625149,186258.8390625013,159513.74140624984,1.167666418080791,15345.770703124861,97.25490056818724,0.4509090909090909,14.28,114.0,-17893.19511718686,61430.419531250474,79323.61464843745,0.7744278901498667,32200.799999999577,-156.9578519051479,0.3684210526315789,14.192982456140351
R0023,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,24.0,96,0.7,1.25,1.0,24,280.0,30316.048828126543,182945.4195312513,152629.3707031249,1.1986252625459177,11496.40976562491,108.2716029575948,0.41785714285714287,13.603571428571428,118.0,-14338.395117186783,57774.209765625565,72112.60488281246,0.8011665902169572,26782.239062499502,-121.51182302700664,0.3474576271186441,13.245762711864407
R0024,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,24.0,96,0.7,1.5,1.0,24,279.0,32589.878125001585,184215.44882812636,151625.57070312492,1.2149365570323936,10920.790234374972,116.8095990143426,0.41935483870967744,13.774193548387096,118.0,-14778.404882811808,57334.20000000055,72112.60488281246,0.795064886272965,26401.62929687486,-125.24071934586279,0.3474576271186441,13.322033898305085
R0025,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,12.0,16.0,96,0.7,1.25,1.0,24,287.0,15319.35117187629,176713.7511718762,161394.39999999982,1.0949187281087598,15592.590234374911,53.37753021559683,0.519163763066202,13.543554006968641,114.0,-23043.19023437448,56721.42929687527,79764.61953124987,0.7111101341698642,30713.199999999706,-202.13324766995157,0.41228070175438597,14.087719298245615
R0026,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,12.0,16.0,96,0.7,1.5,1.0,24,282.0,28278.360937501504,181914.77070312633,153636.40976562488,1.1840602821989956,9963.04882812481,100.27787566489896,0.5460992907801419,14.078014184397164,112.0,-26685.66347656198,56415.19023437519,83100.8537109373,0.6788761813520349,33779.3951171872,-238.26485246930338,0.4107142857142857,14.508928571428571
R0027,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,12.0,16.0,96,0.7,1.25,1.0,24,284.0,10440.770703126222,170385.53164062614,159944.7609374999,1.0652773535183568,14976.219531249779,36.76327712368388,0.4859154929577465,13.598591549295774,115.0,-20966.990234374414,55102.819531250345,76069.80976562487,0.7243717277724903,30788.390234374594,-182.32165421195143,0.3826086956521739,14.02608695652174
R0028,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,12.0,16.0,96,0.7,1.5,1.0,24,283.0,15424.512109376348,176266.86328125125,160842.35117187488,1.0958983252669183,14422.590234374915,54.503576358220315,0.47703180212014135,13.724381625441696,114.0,-20223.204882811893,55846.60488281287,76069.80976562487,0.7341493958625535,31874.585351562077,-177.39653405975344,0.37719298245614036,14.149122807017545
R0029,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,12.0,20.0,96,0.7,1.25,1.0,24,275.0,15375.058593751233,180934.61953125114,165559.56093749986,1.0928672346476898,18266.229296874804,55.90930397727721,0.48363636363636364,14.585454545454546,113.0,-27879.375585936767,54786.634179688,82666.00976562488,0.6627468089365793,37120.780468749545,-246.72013792864396,0.3805309734513274,14.672566371681416
R0030,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,12.0,20.0,96,0.7,1.5,1.0,24,269.0,24407.86835937646,181589.41953125133,157181.5511718749,1.1552845621983137,13919.22929687483,90.73557010920618,0.5092936802973977,15.278810408921933,111.0,-31521.848828124268,54480.39511718793,86002.24394531231,0.6334764375663419,40186.97558593705,-283.98062007319163,0.3783783783783784,15.08108108108108
R0031,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,12.0,20.0,96,0.7,1.25,1.0,24,275.0,16924.970703126368,180374.90234375128,163449.93164062485,1.1035483498417065,16590.61953124983,61.54534801136861,0.45454545454545453,14.32,114.0,-19843.204882811686,56226.60488281307,76069.80976562487,0.7391448073296125,33714.59023437447,-174.0632007264183,0.37719298245614036,14.508771929824562
R0032,10,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,12.0,20.0,96,0.7,1.5,1.0,24,273.0,21322.551171876403,183408.69257812636,162086.14140624987,1.1315507358425791,15836.829296874797,78.10458304716632,0.4542124542124542,14.64102564102564,114.0,-19243.185351561668,56826.624414063095,76069.80976562487,0.7470325558739919,33214.59023437447,-168.7998715049269,0.37719298245614036,14.56140350877193
R0033,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,12.0,24.0,96,0.7,1.25,1.0,24,270.0,23094.029296876568,188447.39023437642,165353.36093749982,1.1396647105685724,15975.790234374808,85.53344184028359,0.4703703703703704,15.114814814814816,113.0,-22399.39511718677,60266.614648438,82666.00976562488,0.7290374220227422,35520.78046874955,-198.2247355503254,0.3805309734513274,14.938053097345133
R0034,10,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,12.0,24.0,96,0.7,1.5,1.0,24,264.0,31196.829296876775,188702.19023437658,157505.36093749982,1.1980683648555688,14996.790234374774,118.16980794271505,0.4962121212121212,15.848484848484848,111.0,-26041.868359374268,59960.37558593792,86002.24394531231,0.6971954781094541,38586.97558593705,-234.61142666102944,0.3783783783783784,15.35135135135135
