param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,risk_mode,sl_atr,tp_atr,sl_fixed,tp_fixed,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_4522,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,PRE_RTH,3,10,-172.4,236.17,0.3613,0.4,-17.24,97.54,-269.94,8,-166.17,199.93,0.289,0.375,-20.771,67.53,-233.7,2,-6.23,36.24,0.8281,0.5,-3.115,30.01,-36.24,False
M200R5_4523,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,RTH,1,8,-153.67,208.69,0.3053,0.375,-19.209,67.53,-221.2,7,-117.43,172.45,0.3651,0.4286,-16.776,67.53,-184.96,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4524,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,RTH,3,9,-123.66,208.69,0.441,0.4444,-13.74,97.54,-221.2,7,-117.43,172.45,0.3651,0.4286,-16.776,67.53,-184.96,2,-6.23,36.24,0.8281,0.5,-3.115,30.01,-36.24,False
M200R5_4525,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,ALL,1,14,-51.11,169.9,0.7411,0.4286,-3.651,146.31,-197.42,8,-112.42,117.43,0.1967,0.25,-14.052,27.52,-139.94,6,61.31,57.48,2.0666,0.6667,10.218,118.79,-57.48,False
M200R5_4526,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,ALL,3,15,-28.6,147.39,0.8551,0.4667,-1.907,168.82,-197.42,9,-89.91,94.92,0.3575,0.3333,-9.99,50.03,-139.94,6,61.31,57.48,2.0666,0.6667,10.218,118.79,-57.48,False
M200R5_4527,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,PRE_RTH,1,3,5.03,47.49,1.1059,0.6667,1.677,52.52,-47.49,2,-24.98,47.49,0.474,0.5,-12.49,22.51,-47.49,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4528,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,PRE_RTH,3,4,27.54,47.49,1.5799,0.75,6.885,75.03,-47.49,3,-2.47,47.49,0.948,0.6667,-0.823,45.02,-47.49,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4529,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,RTH,1,3,75.03,0.0,999.0,1.0,25.01,75.03,0.0,2,45.02,0.0,999.0,1.0,22.51,45.02,0.0,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4530,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,RTH,3,3,75.03,0.0,999.0,1.0,25.01,75.03,0.0,2,45.02,0.0,999.0,1.0,22.51,45.02,0.0,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4531,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,ALL,1,14,-43.61,162.4,0.7791,0.4286,-3.115,153.81,-197.42,8,-104.92,128.68,0.2503,0.25,-13.115,35.02,-139.94,6,61.31,57.48,2.0666,0.6667,10.218,118.79,-57.48,False
M200R5_4532,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,ALL,3,15,-21.1,139.89,0.8931,0.4667,-1.407,176.32,-197.42,9,-82.41,106.17,0.4111,0.3333,-9.157,57.53,-139.94,6,61.31,57.48,2.0666,0.6667,10.218,118.79,-57.48,False
M200R5_4533,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,PRE_RTH,1,3,-6.22,47.49,0.869,0.6667,-2.073,41.27,-47.49,2,-36.23,47.49,0.2371,0.5,-18.115,11.26,-47.49,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4534,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,PRE_RTH,3,4,16.29,47.49,1.343,0.75,4.072,63.78,-47.49,3,-13.72,47.49,0.7111,0.6667,-4.573,33.77,-47.49,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4535,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,RTH,1,3,63.78,0.0,999.0,1.0,21.26,63.78,0.0,2,33.77,0.0,999.0,1.0,16.885,33.77,0.0,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4536,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,RTH,3,3,63.78,0.0,999.0,1.0,21.26,63.78,0.0,2,33.77,0.0,999.0,1.0,16.885,33.77,0.0,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4537,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,ALL,1,30,-260.95,421.09,0.6038,0.5,-8.698,397.65,-658.6,22,-276.03,421.09,0.4887,0.4545,-12.547,263.85,-539.88,8,15.08,82.48,1.127,0.625,1.885,133.8,-118.72,False
M200R5_4538,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,ALL,3,38,-277.12,478.54,0.6508,0.5,-7.293,516.44,-793.56,28,-289.72,478.54,0.549,0.4643,-10.347,352.63,-642.35,10,12.6,114.97,1.0833,0.6,1.26,163.81,-151.21,False
M200R5_4539,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,PRE_RTH,1,8,-279.92,313.68,0.1705,0.25,-34.99,57.52,-337.44,7,-243.68,277.44,0.191,0.2857,-34.811,57.52,-301.2,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4540,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,PRE_RTH,3,10,-228.65,292.42,0.3224,0.4,-22.865,108.79,-337.44,8,-222.42,256.18,0.2616,0.375,-27.803,78.78,-301.2,2,-6.23,36.24,0.8281,0.5,-3.115,30.01,-36.24,False
M200R5_4541,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,RTH,1,8,-209.92,264.94,0.2729,0.375,-26.24,78.78,-288.7,7,-173.68,228.7,0.312,0.4286,-24.811,78.78,-252.46,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4542,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,RTH,3,9,-179.91,264.94,0.3768,0.4444,-19.99,108.79,-288.7,7,-173.68,228.7,0.312,0.4286,-24.811,78.78,-252.46,2,-6.23,36.24,0.8281,0.5,-3.115,30.01,-36.24,False
M200R5_4543,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,ALL,1,30,-267.2,419.84,0.5896,0.5333,-8.907,383.91,-651.11,22,-271.03,419.84,0.4909,0.5,-12.32,261.36,-532.39,8,3.83,82.48,1.0323,0.625,0.479,122.55,-118.72,False
M200R5_4544,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,ALL,3,38,-303.37,488.54,0.6141,0.5263,-7.983,482.7,-786.07,28,-304.72,488.54,0.52,0.5,-10.883,330.14,-634.86,10,1.35,114.97,1.0089,0.6,0.135,152.56,-151.21,False
M200R5_4545,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,PRE_RTH,1,8,-291.17,324.93,0.1371,0.25,-36.396,46.27,-337.44,7,-254.93,288.69,0.1536,0.2857,-36.419,46.27,-301.2,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4546,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,PRE_RTH,3,10,-239.9,303.67,0.2891,0.4,-23.99,97.54,-337.44,8,-233.67,267.43,0.2242,0.375,-29.209,67.53,-301.2,2,-6.23,36.24,0.8281,0.5,-3.115,30.01,-36.24,False
M200R5_4547,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,RTH,1,8,-221.17,276.19,0.2339,0.375,-27.646,67.53,-288.7,7,-184.93,239.95,0.2675,0.4286,-26.419,67.53,-252.46,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4548,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,RTH,3,9,-191.16,276.19,0.3379,0.4444,-21.24,97.54,-288.7,7,-184.93,239.95,0.2675,0.4286,-26.419,67.53,-252.46,2,-6.23,36.24,0.8281,0.5,-3.115,30.01,-36.24,False
M200R5_4549,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,ALL,1,14,-51.11,171.15,0.7859,0.5,-3.651,187.57,-238.68,8,-93.67,138.68,0.4189,0.375,-11.709,67.53,-161.2,6,42.56,77.48,1.5493,0.6667,7.093,120.04,-77.48,False
M200R5_4550,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,ALL,3,15,-28.6,148.64,0.8802,0.5333,-1.907,210.08,-238.68,9,-71.16,116.17,0.5586,0.4444,-7.907,90.04,-161.2,6,42.56,77.48,1.5493,0.6667,7.093,120.04,-77.48,False
M200R5_4551,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,PRE_RTH,1,3,5.03,47.49,1.1059,0.6667,1.677,52.52,-47.49,2,-24.98,47.49,0.474,0.5,-12.49,22.51,-47.49,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4552,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,PRE_RTH,3,4,27.54,47.49,1.5799,0.75,6.885,75.03,-47.49,3,-2.47,47.49,0.948,0.6667,-0.823,45.02,-47.49,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4553,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,RTH,1,3,75.03,0.0,999.0,1.0,25.01,75.03,0.0,2,45.02,0.0,999.0,1.0,22.51,45.02,0.0,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4554,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,RTH,3,3,75.03,0.0,999.0,1.0,25.01,75.03,0.0,2,45.02,0.0,999.0,1.0,22.51,45.02,0.0,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4555,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,ALL,1,14,-83.61,202.4,0.6497,0.5,-5.972,155.07,-238.68,8,-124.92,148.68,0.2251,0.375,-15.615,36.28,-161.2,6,41.31,77.48,1.5332,0.6667,6.885,118.79,-77.48,False
M200R5_4556,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,ALL,3,15,-61.1,179.89,0.744,0.5333,-4.073,177.58,-238.68,9,-102.41,126.17,0.3647,0.4444,-11.379,58.79,-161.2,6,41.31,77.48,1.5332,0.6667,6.885,118.79,-77.48,False
M200R5_4557,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,PRE_RTH,1,3,-6.22,47.49,0.869,0.6667,-2.073,41.27,-47.49,2,-36.23,47.49,0.2371,0.5,-18.115,11.26,-47.49,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4558,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,PRE_RTH,3,4,16.29,47.49,1.343,0.75,4.072,63.78,-47.49,3,-13.72,47.49,0.7111,0.6667,-4.573,33.77,-47.49,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4559,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,RTH,1,3,63.78,0.0,999.0,1.0,21.26,63.78,0.0,2,33.77,0.0,999.0,1.0,16.885,33.77,0.0,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4560,40,0.7,12,1.1,max_fixed_atr,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,RTH,3,3,63.78,0.0,999.0,1.0,21.26,63.78,0.0,2,33.77,0.0,999.0,1.0,16.885,33.77,0.0,1,30.01,0.0,999.0,1.0,30.01,30.01,0.0,False
M200R5_4561,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,ALL,1,30,-158.45,382.34,0.7151,0.5,-5.282,397.65,-556.1,22,-198.53,382.34,0.5741,0.4545,-9.024,267.6,-466.13,8,40.08,53.73,1.4455,0.625,5.01,130.05,-89.97,False
M200R5_4562,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,ALL,3,38,-163.37,426.04,0.7583,0.5,-4.299,512.69,-676.06,28,-207.22,426.04,0.6257,0.4643,-7.401,346.38,-553.6,10,43.85,86.22,1.3581,0.6,4.385,166.31,-122.46,False
M200R5_4563,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,PRE_RTH,1,8,-212.42,252.43,0.2131,0.25,-26.552,57.52,-269.94,7,-176.18,216.19,0.2461,0.2857,-25.169,57.52,-233.7,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4564,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,PRE_RTH,3,10,-149.9,226.17,0.4447,0.4,-14.99,120.04,-269.94,8,-149.92,189.93,0.3585,0.375,-18.74,83.78,-233.7,2,0.02,36.24,1.0006,0.5,0.01,36.26,-36.24,False
M200R5_4565,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,RTH,1,8,-137.42,203.69,0.3788,0.375,-17.177,83.78,-221.2,7,-101.18,167.45,0.453,0.4286,-14.454,83.78,-184.96,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4566,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,RTH,3,9,-101.16,203.69,0.5427,0.4444,-11.24,120.04,-221.2,7,-101.18,167.45,0.453,0.4286,-14.454,83.78,-184.96,2,0.02,36.24,1.0006,0.5,0.01,36.26,-36.24,False
M200R5_4567,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,ALL,1,30,-157.2,352.34,0.7173,0.5,-5.24,398.9,-556.1,22,-189.78,352.34,0.5929,0.4545,-8.626,276.35,-466.13,8,32.58,53.73,1.3621,0.625,4.072,122.55,-89.97,False
M200R5_4568,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,ALL,3,38,-167.12,401.04,0.7528,0.5,-4.398,508.94,-676.06,28,-203.47,401.04,0.6325,0.4643,-7.267,350.13,-553.6,10,36.35,86.22,1.2968,0.6,3.635,158.81,-122.46,False
M200R5_4569,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,PRE_RTH,1,8,-224.92,257.43,0.1668,0.25,-28.115,45.02,-269.94,7,-188.68,221.19,0.1926,0.2857,-26.954,45.02,-233.7,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4570,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,PRE_RTH,3,10,-162.4,231.17,0.3984,0.4,-16.24,107.54,-269.94,8,-162.42,194.93,0.305,0.375,-20.302,71.28,-233.7,2,0.02,36.24,1.0006,0.5,0.01,36.26,-36.24,False
M200R5_4571,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,RTH,1,8,-149.92,208.69,0.3222,0.375,-18.74,71.28,-221.2,7,-113.68,172.45,0.3854,0.4286,-16.24,71.28,-184.96,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4572,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,RTH,3,9,-113.66,208.69,0.4862,0.4444,-12.629,107.54,-221.2,7,-113.68,172.45,0.3854,0.4286,-16.24,71.28,-184.96,2,0.02,36.24,1.0006,0.5,0.01,36.26,-36.24,False
M200R5_4573,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,ALL,1,14,-24.86,164.9,0.8741,0.4286,-1.776,172.56,-197.42,8,-107.42,112.43,0.2324,0.25,-13.427,32.52,-139.94,6,82.56,57.48,2.4363,0.6667,13.76,140.04,-57.48,False
M200R5_4574,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,ALL,3,15,2.65,144.92,1.0134,0.4667,0.177,200.07,-197.42,9,-79.91,92.45,0.429,0.3333,-8.879,60.03,-139.94,6,82.56,57.48,2.4363,0.6667,13.76,140.04,-57.48,False
M200R5_4575,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,PRE_RTH,1,3,16.28,47.49,1.3428,0.6667,5.427,63.77,-47.49,2,-19.98,47.49,0.5793,0.5,-9.99,27.51,-47.49,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4576,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,PRE_RTH,3,4,43.79,47.49,1.9221,0.75,10.947,91.28,-47.49,3,7.53,47.49,1.1586,0.6667,2.51,55.02,-47.49,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4577,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,RTH,1,3,91.28,0.0,999.0,1.0,30.427,91.28,0.0,2,55.02,0.0,999.0,1.0,27.51,55.02,0.0,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4578,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,RTH,3,3,91.28,0.0,999.0,1.0,30.427,91.28,0.0,2,55.02,0.0,999.0,1.0,27.51,55.02,0.0,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4579,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,ALL,1,14,-29.86,162.4,0.8487,0.4286,-2.133,167.56,-197.42,8,-104.92,128.68,0.2503,0.25,-13.115,35.02,-139.94,6,75.06,57.48,2.3058,0.6667,12.51,132.54,-57.48,False
M200R5_4580,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,ALL,3,15,-2.35,134.89,0.9881,0.4667,-0.157,195.07,-197.42,9,-77.41,101.17,0.4468,0.3333,-8.601,62.53,-139.94,6,75.06,57.48,2.3058,0.6667,12.51,132.54,-57.48,False
M200R5_4581,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,PRE_RTH,1,3,0.03,47.49,1.0006,0.6667,0.01,47.52,-47.49,2,-36.23,47.49,0.2371,0.5,-18.115,11.26,-47.49,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4582,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,PRE_RTH,3,4,27.54,47.49,1.5799,0.75,6.885,75.03,-47.49,3,-8.72,47.49,0.8164,0.6667,-2.907,38.77,-47.49,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4583,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,RTH,1,3,75.03,0.0,999.0,1.0,25.01,75.03,0.0,2,38.77,0.0,999.0,1.0,19.385,38.77,0.0,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4584,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,RTH,3,3,75.03,0.0,999.0,1.0,25.01,75.03,0.0,2,38.77,0.0,999.0,1.0,19.385,38.77,0.0,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4585,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,ALL,1,30,-193.45,418.68,0.7063,0.5,-6.448,465.15,-658.6,22,-232.28,418.68,0.5698,0.4545,-10.558,307.6,-539.88,8,38.83,82.48,1.3271,0.625,4.854,157.55,-118.72,False
M200R5_4586,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,ALL,3,38,-184.62,451.04,0.7674,0.5,-4.858,608.94,-793.56,28,-227.22,451.04,0.6463,0.4643,-8.115,415.13,-642.35,10,42.6,114.97,1.2817,0.6,4.26,193.81,-151.21,False
M200R5_4587,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,PRE_RTH,1,8,-268.67,308.68,0.2038,0.25,-33.584,68.77,-337.44,7,-232.43,272.44,0.2283,0.2857,-33.204,68.77,-301.2,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4588,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,PRE_RTH,3,10,-206.15,282.42,0.3891,0.4,-20.615,131.29,-337.44,8,-206.17,246.18,0.3155,0.375,-25.771,95.03,-301.2,2,0.02,36.24,1.0006,0.5,0.01,36.26,-36.24,False
M200R5_4589,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,RTH,1,8,-193.67,259.94,0.3292,0.375,-24.209,95.03,-288.7,7,-157.43,223.7,0.3764,0.4286,-22.49,95.03,-252.46,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4590,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,RTH,3,9,-157.41,259.94,0.4548,0.4444,-17.49,131.29,-288.7,7,-157.43,223.7,0.3764,0.4286,-22.49,95.03,-252.46,2,0.02,36.24,1.0006,0.5,0.01,36.26,-36.24,False
M200R5_4591,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,True,ALL,1,30,-238.45,418.68,0.6338,0.5333,-7.948,412.66,-651.11,22,-254.78,418.68,0.5214,0.5,-11.581,277.61,-532.39,8,16.33,82.48,1.1376,0.625,2.041,135.05,-118.72,False
M200R5_4592,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,True,ALL,3,38,-263.37,481.04,0.665,0.5263,-6.931,522.7,-786.07,28,-283.47,481.04,0.5535,0.5,-10.124,351.39,-634.86,10,20.1,114.97,1.1329,0.6,2.01,171.31,-151.21,False
M200R5_4593,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,True,PRE_RTH,1,8,-292.42,324.93,0.1334,0.25,-36.553,45.02,-337.44,7,-256.18,288.69,0.1495,0.2857,-36.597,45.02,-301.2,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4594,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,True,PRE_RTH,3,10,-229.9,298.67,0.3187,0.4,-22.99,107.54,-337.44,8,-229.92,262.43,0.2367,0.375,-28.74,71.28,-301.2,2,0.02,36.24,1.0006,0.5,0.01,36.26,-36.24,False
M200R5_4595,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,True,RTH,1,8,-217.42,276.19,0.2469,0.375,-27.178,71.28,-288.7,7,-181.18,239.95,0.2823,0.4286,-25.883,71.28,-252.46,1,-36.24,36.24,0.0,0.0,-36.24,0.0,-36.24,False
M200R5_4596,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,False,True,RTH,3,9,-181.16,276.19,0.3725,0.4444,-20.129,107.54,-288.7,7,-181.18,239.95,0.2823,0.4286,-25.883,71.28,-252.46,2,0.02,36.24,1.0006,0.5,0.01,36.26,-36.24,False
M200R5_4597,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,True,False,ALL,1,14,-11.11,156.15,0.9535,0.5,-0.794,227.57,-238.68,8,-78.67,133.68,0.512,0.375,-9.834,82.53,-161.2,6,67.56,77.48,1.872,0.6667,11.26,145.04,-77.48,False
M200R5_4598,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,True,False,ALL,3,15,16.4,136.18,1.0687,0.5333,1.093,255.08,-238.68,9,-51.16,113.71,0.6826,0.4444,-5.684,110.04,-161.2,6,67.56,77.48,1.872,0.6667,11.26,145.04,-77.48,False
M200R5_4599,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,True,False,PRE_RTH,1,3,16.28,47.49,1.3428,0.6667,5.427,63.77,-47.49,2,-19.98,47.49,0.5793,0.5,-9.99,27.51,-47.49,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4600,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,True,False,PRE_RTH,3,4,43.79,47.49,1.9221,0.75,10.947,91.28,-47.49,3,7.53,47.49,1.1586,0.6667,2.51,55.02,-47.49,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4601,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,True,False,RTH,1,3,91.28,0.0,999.0,1.0,30.427,91.28,0.0,2,55.02,0.0,999.0,1.0,27.51,55.02,0.0,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4602,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,True,False,RTH,3,3,91.28,0.0,999.0,1.0,30.427,91.28,0.0,2,55.02,0.0,999.0,1.0,27.51,55.02,0.0,1,36.26,0.0,999.0,1.0,36.26,36.26,0.0,False
M200R5_4603,40,0.7,12,1.1,max_fixed_atr,1.5,1.5,4.321428571428571,4.321428571428571,12,True,True,ALL,1,14,-69.86,202.4,0.7073,0.5,-4.99,168.82,-238.68,8,-124.92,148.68,0.2251,0.375,-15.615,36.28,-161.2,6,55.06,77.48,1.7106,0.6667,9.177,132.54,-77.48,False
