param_id,side_mode,htf_minutes,sweep_buffer_ticks,reclaim_buffer_ticks,sl_buffer_ticks,min_asia_range_atr,max_sweep_atr,max_hold_bars,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
LSA_0465,short,30,4,0,8,1.0,3.0,72,22,314.22,544.2,1.226,0.2273,14.283,1704.8,-1390.58,14,192.14,488.68,1.2354,0.2143,13.724,1008.28,-816.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0468,short,30,4,0,8,1.0,999.0,72,22,314.22,544.2,1.226,0.2273,14.283,1704.8,-1390.58,14,192.14,488.68,1.2354,0.2143,13.724,1008.28,-816.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0510,short,30,4,2,8,0.5,3.0,72,22,394.22,544.2,1.3008,0.2273,17.919,1704.8,-1310.58,14,272.14,408.68,1.3697,0.2143,19.439,1008.28,-736.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0513,short,30,4,2,8,0.5,999.0,72,22,394.22,544.2,1.3008,0.2273,17.919,1704.8,-1310.58,14,272.14,408.68,1.3697,0.2143,19.439,1008.28,-736.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0519,short,30,4,2,8,1.0,3.0,72,22,394.22,544.2,1.3008,0.2273,17.919,1704.8,-1310.58,14,272.14,408.68,1.3697,0.2143,19.439,1008.28,-736.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0522,short,30,4,2,8,1.0,999.0,72,22,394.22,544.2,1.3008,0.2273,17.919,1704.8,-1310.58,14,272.14,408.68,1.3697,0.2143,19.439,1008.28,-736.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0564,short,30,8,0,8,0.5,3.0,72,22,314.22,544.2,1.226,0.2273,14.283,1704.8,-1390.58,14,192.14,488.68,1.2354,0.2143,13.724,1008.28,-816.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0567,short,30,8,0,8,0.5,999.0,72,22,314.22,544.2,1.226,0.2273,14.283,1704.8,-1390.58,14,192.14,488.68,1.2354,0.2143,13.724,1008.28,-816.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0573,short,30,8,0,8,1.0,3.0,72,22,314.22,544.2,1.226,0.2273,14.283,1704.8,-1390.58,14,192.14,488.68,1.2354,0.2143,13.724,1008.28,-816.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0576,short,30,8,0,8,1.0,999.0,72,22,314.22,544.2,1.226,0.2273,14.283,1704.8,-1390.58,14,192.14,488.68,1.2354,0.2143,13.724,1008.28,-816.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0618,short,30,8,2,8,0.5,3.0,72,22,394.22,544.2,1.3008,0.2273,17.919,1704.8,-1310.58,14,272.14,408.68,1.3697,0.2143,19.439,1008.28,-736.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0621,short,30,8,2,8,0.5,999.0,72,22,394.22,544.2,1.3008,0.2273,17.919,1704.8,-1310.58,14,272.14,408.68,1.3697,0.2143,19.439,1008.28,-736.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0627,short,30,8,2,8,1.0,3.0,72,22,394.22,544.2,1.3008,0.2273,17.919,1704.8,-1310.58,14,272.14,408.68,1.3697,0.2143,19.439,1008.28,-736.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0630,short,30,8,2,8,1.0,999.0,72,22,394.22,544.2,1.3008,0.2273,17.919,1704.8,-1310.58,14,272.14,408.68,1.3697,0.2143,19.439,1008.28,-736.14,8,122.08,544.2,1.2125,0.25,15.26,696.52,-574.44,False
LSA_0366,short,30,0,0,12,0.5,3.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0369,short,30,0,0,12,0.5,999.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0375,short,30,0,0,12,1.0,3.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0378,short,30,0,0,12,1.0,999.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0420,short,30,0,2,12,0.5,3.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0423,short,30,0,2,12,0.5,999.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0429,short,30,0,2,12,1.0,3.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0432,short,30,0,2,12,1.0,999.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0474,short,30,4,0,12,0.5,3.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0477,short,30,4,0,12,0.5,999.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0483,short,30,4,0,12,1.0,3.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0486,short,30,4,0,12,1.0,999.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0528,short,30,4,2,12,0.5,3.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0531,short,30,4,2,12,0.5,999.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0537,short,30,4,2,12,1.0,3.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0540,short,30,4,2,12,1.0,999.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0582,short,30,8,0,12,0.5,3.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0585,short,30,8,0,12,0.5,999.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0591,short,30,8,0,12,1.0,3.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0594,short,30,8,0,12,1.0,999.0,72,22,280.22,554.2,1.1967,0.2273,12.737,1704.8,-1424.58,14,170.14,502.68,1.203,0.2143,12.153,1008.28,-838.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0636,short,30,8,2,12,0.5,3.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0639,short,30,8,2,12,0.5,999.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0645,short,30,8,2,12,1.0,3.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_0648,short,30,8,2,12,1.0,999.0,72,22,360.22,554.2,1.2679,0.2273,16.374,1704.8,-1344.58,14,250.14,422.68,1.3299,0.2143,17.867,1008.28,-758.14,8,110.08,554.2,1.1877,0.25,13.76,696.52,-586.44,False
LSA_1336,both,30,0,0,12,0.5,3.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1339,both,30,0,0,12,0.5,999.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1345,both,30,0,0,12,1.0,3.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1348,both,30,0,0,12,1.0,999.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1390,both,30,0,2,12,0.5,3.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1393,both,30,0,2,12,0.5,999.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1399,both,30,0,2,12,1.0,3.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1402,both,30,0,2,12,1.0,999.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1444,both,30,4,0,12,0.5,3.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1447,both,30,4,0,12,0.5,999.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1453,both,30,4,0,12,1.0,3.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1456,both,30,4,0,12,1.0,999.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1498,both,30,4,2,12,0.5,3.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1501,both,30,4,2,12,0.5,999.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1507,both,30,4,2,12,1.0,3.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1510,both,30,4,2,12,1.0,999.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1552,both,30,8,0,12,0.5,3.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1555,both,30,8,0,12,0.5,999.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1561,both,30,8,0,12,1.0,3.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1564,both,30,8,0,12,1.0,999.0,24,37,357.12,506.94,1.2184,0.3784,9.652,1992.64,-1635.52,25,257.0,469.36,1.2499,0.4,10.28,1285.6,-1028.6,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1606,both,30,8,2,12,0.5,3.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1609,both,30,8,2,12,0.5,999.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1615,both,30,8,2,12,1.0,3.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1618,both,30,8,2,12,1.0,999.0,24,37,298.62,527.86,1.1811,0.3514,8.071,1947.88,-1649.26,25,198.5,527.86,1.1904,0.36,7.94,1240.84,-1042.34,12,100.12,506.94,1.165,0.3333,8.343,707.04,-606.92,False
LSA_1318,both,30,0,0,8,0.5,3.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1321,both,30,0,0,8,0.5,999.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1327,both,30,0,0,8,1.0,3.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1330,both,30,0,0,8,1.0,999.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1426,both,30,4,0,8,0.5,3.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1429,both,30,4,0,8,0.5,999.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1435,both,30,4,0,8,1.0,3.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1438,both,30,4,0,8,1.0,999.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1534,both,30,8,0,8,0.5,3.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1537,both,30,8,0,8,0.5,999.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1543,both,30,8,0,8,1.0,3.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_1546,both,30,8,0,8,1.0,999.0,24,37,168.12,566.86,1.0962,0.3243,4.544,1916.62,-1748.5,25,56.0,566.86,1.0485,0.32,2.24,1209.58,-1153.58,12,112.12,498.94,1.1885,0.3333,9.343,707.04,-594.92,False
LSA_0326,short,30,0,0,4,0.5,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0327,short,30,0,0,4,0.5,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0335,short,30,0,0,4,1.0,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0336,short,30,0,0,4,1.0,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0380,short,30,0,2,4,0.5,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0381,short,30,0,2,4,0.5,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0389,short,30,0,2,4,1.0,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0390,short,30,0,2,4,1.0,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0434,short,30,4,0,4,0.5,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0435,short,30,4,0,4,0.5,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0443,short,30,4,0,4,1.0,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0444,short,30,4,0,4,1.0,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0488,short,30,4,2,4,0.5,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0489,short,30,4,2,4,0.5,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0497,short,30,4,2,4,1.0,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0498,short,30,4,2,4,1.0,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0542,short,30,8,0,4,0.5,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0543,short,30,8,0,4,0.5,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0551,short,30,8,0,4,1.0,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0552,short,30,8,0,4,1.0,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0596,short,30,8,2,4,0.5,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0597,short,30,8,2,4,0.5,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0605,short,30,8,2,4,1.0,1.5,48,21,195.46,566.94,1.159,0.1905,9.308,1425.04,-1229.58,14,183.14,343.18,1.2764,0.2143,13.081,845.78,-662.64,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_0606,short,30,8,2,4,1.0,1.5,72,21,306.46,566.94,1.2392,0.1905,14.593,1587.54,-1281.08,14,294.14,394.68,1.4119,0.2143,21.01,1008.28,-714.14,7,12.32,566.94,1.0217,0.1429,1.76,579.26,-566.94,False
LSA_1300,both,30,0,0,4,0.5,3.0,24,37,142.62,548.86,1.0804,0.3243,3.855,1916.62,-1774.0,25,18.5,548.86,1.0155,0.32,0.74,1209.58,-1191.08,12,124.12,490.94,1.2129,0.3333,10.343,707.04,-582.92,False
LSA_1303,both,30,0,0,4,0.5,999.0,24,37,142.62,548.86,1.0804,0.3243,3.855,1916.62,-1774.0,25,18.5,548.86,1.0155,0.32,0.74,1209.58,-1191.08,12,124.12,490.94,1.2129,0.3333,10.343,707.04,-582.92,False
LSA_1309,both,30,0,0,4,1.0,3.0,24,37,142.62,548.86,1.0804,0.3243,3.855,1916.62,-1774.0,25,18.5,548.86,1.0155,0.32,0.74,1209.58,-1191.08,12,124.12,490.94,1.2129,0.3333,10.343,707.04,-582.92,False
LSA_1312,both,30,0,0,4,1.0,999.0,24,37,142.62,548.86,1.0804,0.3243,3.855,1916.62,-1774.0,25,18.5,548.86,1.0155,0.32,0.74,1209.58,-1191.08,12,124.12,490.94,1.2129,0.3333,10.343,707.04,-582.92,False
LSA_1408,both,30,4,0,4,0.5,3.0,24,37,142.62,548.86,1.0804,0.3243,3.855,1916.62,-1774.0,25,18.5,548.86,1.0155,0.32,0.74,1209.58,-1191.08,12,124.12,490.94,1.2129,0.3333,10.343,707.04,-582.92,False
LSA_1411,both,30,4,0,4,0.5,999.0,24,37,142.62,548.86,1.0804,0.3243,3.855,1916.62,-1774.0,25,18.5,548.86,1.0155,0.32,0.74,1209.58,-1191.08,12,124.12,490.94,1.2129,0.3333,10.343,707.04,-582.92,False
LSA_1417,both,30,4,0,4,1.0,3.0,24,37,142.62,548.86,1.0804,0.3243,3.855,1916.62,-1774.0,25,18.5,548.86,1.0155,0.32,0.74,1209.58,-1191.08,12,124.12,490.94,1.2129,0.3333,10.343,707.04,-582.92,False
