signal_id,signal_family,signal_subtype,direction,side,signal_time,entry_time,source_i,entry_i,entry,source_close,atr14,atr50,range15,session,trade_date,week,month,pmo,pmo_signal,kdj_j,rsi14,mom_norm,rev_z,cluster_size,cluster_kind,cluster_families,zone_15m_id,zone_15m_state,zone_15m_poc,zone_15m_vah,zone_15m_val,zone_15m_high,zone_15m_low,zone_15m_width,zone_15m_age_min,zone_30m_id,zone_30m_state,zone_30m_poc,zone_30m_vah,zone_30m_val,zone_30m_high,zone_30m_low,zone_30m_width,zone_30m_age_min,zone_1h_id,zone_1h_state,zone_1h_poc,zone_1h_vah,zone_1h_val,zone_1h_high,zone_1h_low,zone_1h_width,zone_1h_age_min,zone_2h_state,zone_4h_state,zone_2h_id,zone_2h_poc,zone_2h_vah,zone_2h_val,zone_2h_high,zone_2h_low,zone_2h_width,zone_2h_age_min,zone_4h_id,zone_4h_poc,zone_4h_vah,zone_4h_val,zone_4h_high,zone_4h_low,zone_4h_width,zone_4h_age_min,h1_correct,h1_ret_points,h1_mfe_points,h1_mae_points,h1_peak_capture,h1_wrong_short_right_long,h3_correct,h3_ret_points,h3_mfe_points,h3_mae_points,h3_peak_capture,h3_wrong_short_right_long,h6_correct,h6_ret_points,h6_mfe_points,h6_mae_points,h6_peak_capture,h6_wrong_short_right_long,h12_correct,h12_ret_points,h12_mfe_points,h12_mae_points,h12_peak_capture,h12_wrong_short_right_long,h24_correct,h24_ret_points,h24_mfe_points,h24_mae_points,h24_peak_capture,h24_wrong_short_right_long,h48_correct,h48_ret_points,h48_mfe_points,h48_mae_points,h48_peak_capture,h48_wrong_short_right_long
emapmo:early:short:2026-05-13T19:15:00+00:00,emapmo,early,-1,short,2026-05-13 19:10:00+00:00,2026-05-13 19:15:00+00:00,4946,4947,29794.25,29794.75,26.357142857142858,28.47,56.5,RTH,2026-05-13,2026-W20,2026-05,0.06728504508192572,0.06366932767311957,52.166111554539256,59.73685844593936,1.1322925090779055,0.6285390796331771,2,same_family,emapmo,B1649,above_vah,29762.0,29784.5,29740.75,29797.0,29740.5,56.5,1,B0824,inside_va,29787.75,29813.25,29766.75,29825.0,29735.75,89.25,16,B0412,inside_va,29812.5,29828.75,29752.25,29834.5,29711.0,123.5,16,breakout_full_up,breakout_full_up,B0214,29752.75,29764.5,29656.25,29765.5,29568.75,196.75,76.0,B0110,29512.0,29596.75,29408.25,29671.5,29344.5,327.0,196.0,1,19.0,22.25,15.5,0,0,1,9.0,26.0,15.5,0,0,0,-6.0,26.0,15.5,0,0,1,7.25,78.5,15.5,0,0,0,-35.25,78.5,52.0,0,0,0,-107.75,78.5,132.5,0,0
emapmo:early:short:2026-05-13T19:30:00+00:00,emapmo,early,-1,short,2026-05-13 19:25:00+00:00,2026-05-13 19:30:00+00:00,4949,4950,29795.0,29795.25,26.714285714285715,28.61,41.5,RTH,2026-05-13,2026-W20,2026-05,0.06881957661746008,0.06584947953912534,82.60780693085171,57.542731615046854,0.9366345128480005,0.4432600788044666,2,same_family,emapmo,B1650,inside_va,29792.75,29799.5,29772.5,29809.75,29768.25,41.5,1,B0825,inside_va,29792.5,29799.25,29756.5,29809.75,29740.5,69.25,1,B0412,inside_va,29812.5,29828.75,29752.25,29834.5,29711.0,123.5,31,breakout_full_up,breakout_full_up,B0214,29752.75,29764.5,29656.25,29765.5,29568.75,196.75,91.0,B0110,29512.0,29596.75,29408.25,29671.5,29344.5,327.0,211.0,0,-0.75,14.75,5.25,0,0,0,-5.25,14.75,14.0,0,0,1,65.75,79.25,14.0,0,1,0,-17.0,79.25,17.5,0,0,0,-34.75,79.25,51.25,0,0,0,-142.25,79.25,155.75,0,0
emapmo:early:short:2026-05-13T19:35:00+00:00,emapmo,early,-1,short,2026-05-13 19:30:00+00:00,2026-05-13 19:35:00+00:00,4950,4951,29785.75,29785.25,26.214285714285715,28.21,41.5,RTH,2026-05-13,2026-W20,2026-05,0.06899986132541615,0.06642227622754185,77.80281911587417,54.91755754711221,0.784106994755647,0.05943658859804444,3,same_family,emapmo,B1650,inside_va,29792.75,29799.5,29772.5,29809.75,29768.25,41.5,6,B0825,inside_va,29792.5,29799.25,29756.5,29809.75,29740.5,69.25,6,B0412,inside_va,29812.5,29828.75,29752.25,29834.5,29711.0,123.5,36,breakout_full_up,breakout_full_up,B0214,29752.75,29764.5,29656.25,29765.5,29568.75,196.75,96.0,B0110,29512.0,29596.75,29408.25,29671.5,29344.5,327.0,216.0,0,-15.75,5.5,19.25,0,0,1,57.0,67.0,23.25,0,1,1,9.5,70.0,23.25,0,1,0,-28.0,70.0,30.5,0,0,0,-43.25,70.0,60.5,0,0,0,-157.25,70.0,165.0,0,0
emapmo:early:short:2026-05-13T19:40:00+00:00,emapmo,early,-1,short,2026-05-13 19:35:00+00:00,2026-05-13 19:40:00+00:00,4951,4952,29796.25,29795.75,26.482142857142858,27.865,32.0,RTH,2026-05-13,2026-W20,2026-05,0.06938981581878065,0.06696182888049436,85.49097976481107,57.12914326226249,0.8612568758880703,0.3852783875035223,3,same_family,emapmo,B1650,inside_va,29792.75,29799.5,29772.5,29809.75,29768.25,41.5,11,B0825,inside_va,29792.5,29799.25,29756.5,29809.75,29740.5,69.25,11,B0412,inside_va,29812.5,29828.75,29752.25,29834.5,29711.0,123.5,41,breakout_full_up,breakout_full_up,B0214,29752.75,29764.5,29656.25,29765.5,29568.75,196.75,101.0,B0110,29512.0,29596.75,29408.25,29671.5,29344.5,327.0,221.0,0,-4.0,4.25,12.75,0,0,1,51.5,77.5,12.75,1,1,1,16.5,80.5,12.75,1,1,0,-13.0,80.5,20.0,0,0,0,-46.5,80.5,50.0,0,0,0,-151.25,80.5,154.5,0,0
emapmo:early:short:2026-05-13T19:45:00+00:00,emapmo,early,-1,short,2026-05-13 19:40:00+00:00,2026-05-13 19:45:00+00:00,4952,4953,29801.75,29801.5,25.982142857142858,27.22,24.75,RTH,2026-05-13,2026-W20,2026-05,0.06985303308807675,0.06748750237278206,93.86672138029954,58.33455547639355,0.6207192438103705,0.5195372104332734,3,same_family,emapmo,B1651,above_vah,29796.75,29800.25,29784.5,29805.0,29780.25,24.75,1,B0825,above_vah,29792.5,29799.25,29756.5,29809.75,29740.5,69.25,16,B0412,inside_va,29812.5,29828.75,29752.25,29834.5,29711.0,123.5,46,breakout_full_up,breakout_full_up,B0214,29752.75,29764.5,29656.25,29765.5,29568.75,196.75,106.0,B0110,29512.0,29596.75,29408.25,29671.5,29344.5,327.0,226.0,1,73.0,83.0,7.25,1,0,1,72.5,86.0,7.25,1,0,1,14.75,86.0,7.25,1,0,0,-2.25,86.0,14.5,0,0,0,-60.75,86.0,62.25,0,0,0,-149.75,86.0,156.75,0,0
emapmo:early:short:2026-05-13T19:50:00+00:00,emapmo,early,-1,short,2026-05-13 19:45:00+00:00,2026-05-13 19:50:00+00:00,4953,4954,29800.0,29800.25,24.5,26.925,28.75,RTH,2026-05-13,2026-W20,2026-05,0.07020245612268056,0.06798113032730906,95.1018757676313,57.95307112091363,0.6066410205220971,0.4230316804767389,3,same_family,emapmo,B1651,inside_va,29796.75,29800.25,29784.5,29805.0,29780.25,24.75,6,B0825,above_vah,29792.5,29799.25,29756.5,29809.75,29740.5,69.25,21,B0412,inside_va,29812.5,29828.75,29752.25,29834.5,29711.0,123.5,51,breakout_full_up,breakout_full_up,B0214,29752.75,29764.5,29656.25,29765.5,29568.75,196.75,111.0,B0110,29512.0,29596.75,29408.25,29671.5,29344.5,327.0,231.0,1,55.25,81.25,0.0,1,0,1,23.75,84.25,0.0,1,0,1,9.75,84.25,0.0,1,0,0,-6.25,84.25,16.25,0,0,0,-65.0,84.25,78.0,0,0,0,-148.5,84.25,158.5,0,0
emapmo:early:short:2026-05-13T19:55:00+00:00,emapmo,early,-1,short,2026-05-13 19:50:00+00:00,2026-05-13 19:55:00+00:00,4954,4955,29729.25,29728.75,28.714285714285715,27.54,90.25,RTH,2026-05-13,2026-W20,2026-05,0.06861383379572394,0.0680961673215663,36.488109591971124,41.31127626852745,0.10875245933290507,-1.8015502237966445,3,same_family,emapmo,B1651,breakout_full_down,29796.75,29800.25,29784.5,29805.0,29780.25,24.75,11,B0825,breakout_full_down,29792.5,29799.25,29756.5,29809.75,29740.5,69.25,26,B0412,below_val,29812.5,29828.75,29752.25,29834.5,29711.0,123.5,56,inside_va,breakout_full_up,B0214,29752.75,29764.5,29656.25,29765.5,29568.75,196.75,116.0,B0110,29512.0,29596.75,29408.25,29671.5,29344.5,327.0,236.0,0,-0.0,13.5,28.75,0,0,0,-50.5,13.5,59.25,0,0,0,-58.5,13.5,63.75,0,0,0,-77.0,13.5,87.0,0,0,0,-129.5,13.5,148.75,0,0,0,-220.5,13.5,233.5,0,0
emapmo:normal:short:2026-05-13T20:00:00+00:00,emapmo,normal,-1,short,2026-05-13 19:55:00+00:00,2026-05-13 20:00:00+00:00,4955,4956,29745.0,29744.75,29.267857142857142,27.545,90.25,RTH,2026-05-13,2026-W20,2026-05,0.06748239057575978,0.06798457154960147,21.27952734434028,45.10981883005414,0.23770140801265668,-1.032985420684021,2,same_family,emapmo,B1652,inside_va,29741.0,29769.25,29719.0,29809.0,29718.75,90.25,1,B0826,inside_va,29741.0,29795.25,29719.0,29809.0,29718.75,90.25,1,B0413,inside_va,29792.5,29808.25,29744.0,29809.75,29718.75,91.0,1,inside_va,inside_va,B0215,29792.5,29814.25,29739.5,29834.5,29711.0,123.5,1.0,B0111,29755.5,29814.5,29694.25,29834.5,29568.75,265.75,1.0,0,-31.25,29.25,33.75,0,0,0,-42.0,29.25,45.0,0,0,0,-67.0,29.25,67.5,0,0,0,-74.25,29.25,78.75,0,0,0,-138.25,29.25,142.25,0,0,0,-198.25,29.25,217.75,0,0
emapmo:early:short:2026-05-13T20:55:00+00:00,emapmo,early,-1,short,2026-05-13 20:50:00+00:00,2026-05-13 20:55:00+00:00,4966,4967,29806.5,29806.25,24.125,24.295,14.0,AH,2026-05-13,2026-W20,2026-05,0.06648770142962268,0.06629415992064476,88.34189119123667,57.047354350377475,0.4358372319195797,0.46307606926010536,2,same_family,emapmo,B1655,inside_va,29812.5,29816.25,29799.25,29816.25,29787.25,29.0,11,B0827,breakout_full_up,29787.0,29792.5,29736.0,29793.0,29715.75,77.25,26,B0413,inside_va,29792.5,29808.25,29744.0,29809.75,29718.75,91.0,56,inside_va,inside_va,B0215,29792.5,29814.25,29739.5,29834.5,29711.0,123.5,56.0,B0111,29755.5,29814.5,29694.25,29834.5,29568.75,265.75,56.0,0,-12.75,9.25,17.25,0,0,0,-19.5,9.25,23.75,0,0,0,-20.75,9.25,39.75,0,0,0,-52.25,9.25,71.5,0,0,0,-95.0,9.25,111.5,0,0,0,-71.5,9.25,156.25,0,0
emapmo:early:short:2026-05-13T22:00:00+00:00,emapmo,early,-1,short,2026-05-13 20:55:00+00:00,2026-05-13 22:00:00+00:00,4967,4968,29806.25,29806.25,23.589285714285715,24.005,9.25,AH,2026-05-14,2026-W20,2026-05,0.06647027543905677,0.0663261809239924,79.32806328865487,57.047354350377475,0.45746499686463077,0.40073216475120177,2,same_family,emapmo,B1656,inside_va,29806.0,29808.5,29804.0,29810.0,29800.75,9.25,61,B0828,inside_va,29806.0,29815.0,29802.25,29816.25,29787.25,29.0,61,B0414,inside_va,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,61,inside_va,inside_va,B0216,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,61.0,B0111,29755.5,29814.5,29694.25,29834.5,29568.75,265.75,121.0,0,-13.75,9.0,24.0,0,0,0,-23.25,9.0,40.0,0,0,0,-23.5,9.0,40.0,0,0,0,-77.0,9.0,81.0,0,0,0,-58.5,9.0,111.75,0,0,0,-87.0,9.0,156.5,0,0
icefishball:kdjma:short:2026-05-13T22:10:00+00:00,icefishball,kdjma,-1,short,2026-05-13 22:05:00+00:00,2026-05-13 22:10:00+00:00,4969,4970,29820.75,29820.0,18.928571428571427,23.885,33.0,ASIA,2026-05-14,2026-W20,2026-05,0.06696354186781346,0.06650376422156433,81.99345791095064,60.531421023616325,0.6076943012983952,0.8828147256112919,1,solo,icefishball,B1656,breakout_full_up,29806.0,29808.5,29804.0,29810.0,29800.75,9.25,71,B0828,breakout_full_up,29806.0,29815.0,29802.25,29816.25,29787.25,29.0,71,B0414,breakout_full_up,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,71,breakout_full_up,above_vah,B0216,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,71.0,B0111,29755.5,29814.5,29694.25,29834.5,29568.75,265.75,131.0,0,-8.75,3.25,25.5,0,0,0,-6.5,4.5,25.5,0,0,0,-22.0,4.5,25.5,0,0,0,-91.5,4.5,97.25,0,0,0,-79.5,4.5,97.25,0,0,0,-64.25,4.5,142.0,0,0
emapmo:early:short:2026-05-13T22:30:00+00:00,emapmo,early,-1,short,2026-05-13 22:25:00+00:00,2026-05-13 22:30:00+00:00,4973,4974,29826.5,29827.25,13.696428571428571,23.235,30.0,ASIA,2026-05-14,2026-W20,2026-05,0.06780829249424683,0.06712482015975818,51.18707735644975,61.12000250119547,0.8052057718785978,0.9442150475586096,1,solo,emapmo,B1658,inside_va,29820.5,29839.5,29817.25,29846.25,29816.25,30.0,1,B0829,inside_va,29820.75,29842.0,29814.0,29846.25,29797.25,49.0,1,B0414,breakout_full_up,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,91,breakout_full_up,above_vah,B0216,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,91.0,B0111,29755.5,29814.5,29694.25,29834.5,29568.75,265.75,151.0,0,-2.5,1.0,8.25,0,0,0,-36.0,1.0,37.5,0,0,0,-56.75,1.0,60.75,0,0,0,-54.25,1.0,91.5,0,0,0,-110.75,1.0,124.25,0,0,0,-69.0,1.0,136.25,0,0
icefishball:kdjma:short:2026-05-13T22:55:00+00:00,icefishball,kdjma,-1,short,2026-05-13 22:50:00+00:00,2026-05-13 22:55:00+00:00,4978,4979,29865.25,29865.0,13.821428571428571,22.525,49.0,ASIA,2026-05-14,2026-W20,2026-05,0.06999089064498984,0.06827109748060652,89.46051104377617,71.08649922325425,0.5891478534835662,2.235330629860531,1,solo,icefishball,B1659,breakout_full_up,29830.5,29835.0,29826.25,29843.0,29825.5,17.5,11,B0829,breakout_full_up,29820.75,29842.0,29814.0,29846.25,29797.25,49.0,26,B0414,breakout_full_up,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,116,breakout_full_up,breakout_full_up,B0216,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,116.0,B0111,29755.5,29814.5,29694.25,29834.5,29568.75,265.75,176.0,0,-18.0,10.5,22.0,0,0,0,-47.0,10.5,52.75,0,0,0,-24.5,10.5,52.75,0,0,0,-36.25,10.5,52.75,0,0,0,-84.5,10.5,97.5,0,0,1,9.0,25.0,97.5,0,1
icefishball:kdjma:short:2026-05-13T23:10:00+00:00,icefishball,kdjma,-1,short,2026-05-13 23:05:00+00:00,2026-05-13 23:10:00+00:00,4981,4982,29900.0,29900.5,17.625,22.685,60.5,ASIA,2026-05-14,2026-W20,2026-05,0.0729665672662555,0.06988737973893272,89.45921090408842,76.2302831841599,1.0653063039574326,2.670549737805986,1,solo,icefishball,B1660,breakout_full_up,29862.25,29870.5,29851.5,29878.0,29840.0,38.0,11,B0830,breakout_full_up,29862.25,29878.0,29834.75,29878.0,29825.5,52.5,11,B0415,breakout_full_up,29820.75,29860.75,29797.5,29878.0,29797.25,80.75,11,breakout_full_up,breakout_full_up,B0216,29806.0,29816.0,29740.5,29816.25,29715.75,100.5,131.0,B0111,29755.5,29814.5,29694.25,29834.5,29568.75,265.75,191.0,0,-3.25,5.75,18.0,0,0,1,10.25,15.75,18.0,0,1,1,17.75,32.5,18.0,0,1,0,-0.25,40.0,18.0,0,0,0,-37.75,40.0,62.75,0,0,1,29.75,59.75,62.75,0,1
